ID;Block_no;Treatment_no;Farm;Research_Organization;Production_type;Champs;Region;Municipality;Annee;Lat;Long;Variete;Cultivar_purity_perc;Year_of_stand_establishment;Nutrient_tested;Regie;Fertilizer_formula;Fertilizer_21-0-0;Fertilizer_8-0-0;Fertilizer_6-1-1;Fertilizer_24-5-11;Fertilizer_14-14-14;Fertilizer_13-13-13;Fertilizer_11-52-0;Fertilizer_11-38-0;Fertilizer_10-10-20;Fertilizer_5-10-30;Fertilizer_4,9-2,7-3,5;Fertilizer_2-6-42;Fertilizer_0-46-0;Fertilizer_0-13-0;Fertilizer_0-0-62;Fertilizer_0-0-56;Fertilizer_0-0-50;Fertilizer_0-0-22-11;Fertilizer_0-0-0-21;Fertilizer_0-0-0-25;Fertilizer_0-0-0-90;Fertilizer-name_N;Fertilizer-name_P;Fertilizer-name_K;Fertilizer-name_Mg;Fertilizer-name_Ca;Fertilizer-name_Cu;Fertilizer-name_B;S_Fert;N_Fert;P_Fert;K_Fert;Mg_Fert;Cu_Fert;B_Fert;Zn_Fert;S_elementaire_Fert;S_SCU_Fert;S_Fert;Ca_Fert;Fertilizer_date_application1_S;Fertilizer_date_application2_S;Fertilizer_date_application3_S;Fertilizer_date_application4_Elements_mineurs_S;Fertilizer_date_application1_N;Fertilizer_date_application2_N;Fertilizer_date_application1_NPK;Fertilizer_date_application2_NPK;Fertilizer_date_application3_NPK;Fertilizer_date_application4_NPK;Fertilizer_date_application5_NPK;Fertilizer_date_application6_NPK;Fertilizer_date_application7_NPK;Fertilizer_date_application8_NPK;Fertilizer_date_application1_K;Fertilizer_date_application2_K;Fertilizer_date_application3_K;Fertilizer_date_application4_K;Method_CSN_drying_T_celcius_leaf_fruit;Method_CSN_leaf_fruit;Method_extraction_leaf_fruit;Method_quantification_leaf_fruit;Method_CSN.drying_T_celcius_soil;Method_CNS_grinding_0.02mm;Method_C_soil;Method_N_soil;Method_quantification_Nutrients_Mehlich3_soil;Methode_quantification_Oxalate_soil;Leaf_Date_collection_stage1;Leaf_C_stage1_g_kg;Leaf_S_stage1_g_kg;Leaf_N_stage1_g_kg;Leaf_P_stage1_g_kg;Leaf_K_stage1_g_kg;Leaf_Ca_stage1_g_kg;Leaf1_Mg_stage_g_kg;Leaf_B_stage1_g_kg;Leaf_Cu_stage1_g_kg;Leaf_Zn_stage1_g_kg;Leaf_Mn_stage1_g_kg;Leaf_Fe_stage1_g_kg;Leaf_Al_stage1_g_kg;Leaf_Si_stage1_g_kg;Leaf_date_harvest_stage2;Leaf_C_CNS_stage2_g_kg;Leaf_S_CNS_stage2_g_kg;Leaf_S_stage2_g_kg_ICP;Leaf_N_stage2_g_kg;Leaf_P_stage2_g_kg;Leaf_K_stage2_g_kg;Leaf_Mg_stage2_g_kg;Leaf_Ca_stage2_g_kg;Leaf_B_stage2_g_kg;Leaf_Cu_stage2_g_kg;Leaf_Zn_stage2_g_kg;Leaf_Mn_stage2_g_kg;Leaf_Fe_stage2_g_kg;Leaf_Al_stage2_g_kg;Leaf_Na_stage2_g_kg;Leaf_Si_stage2_g_kg;Flower_date_harvest;Flower_Nb_upright_collection;Flower_Nb_Flower_collection;Fruit_date_harvest;Fruit_C_g_kg;Fruit_S_g_kg;Fruit_S_g_kg_ICP;Fruit_N_g_kg;Fruit_P_g_kg;Fruit_K_g_kg;Fruit_Ca_g_kg;Fruit_Mg_g_kg;Fruit_B_g_kg;Fruit_Cu_g_kg;Fruit_Zn_g_kg;Fruit_Mn_g_kg;Fruit_Fe_g_kg;Fruit_Al_g_kg;Fruit_Si_g_kg;Fruit_Tacy_labo_mg_Anth_100g;Fruit_Tacy_image_mg_Anth_100g_515nm;Fruit_Brix_degreeBrix;Fruit_Firmness_N_mm;Fruit_weight_g;Fruit_yield_Mg_ha;Yield class;Fruit_moisture_berry_perc;Date_harvest_Fruit_upright;Fruiting_upright_Nb_m2;Nb_Fruit_m2;Soil_sampling_date;Soil_pH_CaCl2_spring;Soil_pH_water_spring;PH_buffer_spring;Soil_organic_carbon_method;Soil_organic_carbon_OM_mg_kg;Soil_organic_carbon_totC_mg_kg;Soil_S_spring_mg_kg;Soil_N_spring_mg_kg;Soil_Ca_Mehlich3_spring_mg_kg;Soil_Mg_Mehlich3_spring_mg_kg;Soil_K_Mehlich3_spring_mg_kg;Soil_B_Mehlich3_spring_mg_kg;Soil_Cu_Mehlich3_spring_mg_kg;Soil_Zn_Mehlich3_spring_mg_kg;Soil_Fe_Mehlich3_spring_mg_kg;Soil_Mn_Mehlich3_spring_mg_kg;Soil_Al_Mehlich3_spring_mg_kg;Soil_P_Mehlich3_spring_mg_kg;Soil_S_Mehlich3_spring_mg_kg;Soil_Si_Mehlich3_spring_mg_kg;Soil_Na_Mehlich3_spring_mg_kg;Soil_Ca_OX_spring_mg_kg;Soil_Mg_OX_spring_mg_kg;Soil_Fe_OX_spring_mg_kg;Soil_Mn_OX_spring_mg_kg;Soil_Al_OX_spring_mg_kg;Soil_P_OX_spring_mg_kg;Soil_Si_OX_spring_mg_kg;Soil_P_OX_spring_mmol_kg;Soil_Fe_OX_spring_mmol_kg;Soil_Al_OX_spring_mmol_kg;Soil_Date_harvest_autumn;Soil_pH_CaCl2_autumn;Soil_pH_buffer_autumn;Soil_C_autumn_perc;Soil_S_autumn_perc;Soil_N_autumn_perc;Soil_Ca_Mehlich3_autumn_mg_kg;Soil_Mg_Mehlich3_autumn_mg_kg;Soil_K_Mehlich3_autumn_mg_kg;Soil_B_Mehlich3_autumn_mg_kg;Soil_Cu_Mehlich3_autumn_mg_kg;Soil_Zn_Mehlich3_autumn_mg_kg;Soil_Fe_Mehlich3_autumn_mg_kg;Soil_Mn_Mehlich3_autumn_mg_kg;Soil_Al_Mehlich3_autumn_mg_kg;Soil_P_Mehlich3_autumn_mg_kg;Soil_S_Mehlich3_autumn_mg_kg;Soil_Na_Mehlich3_autumn_mg_kg;Soil_bulk density_0_10cm_g_cm3;Soil_bulk density_10_20cm_g_cm3;Soil_bulk density_20_30cm_g_cm3;Soil_texture;Soil_Sand_tot_perc;Soil_clay_tot_perc;Soil_sand_very coarse_1mm_perc;Soil_sand_coarse_0.5mm_perc;Soil_sand_medium_0.25mm_perc;Soil_sand_fine_0.1mm_perc;Soil_sand.very_fine_0.05mm_perc;Soil_series;Precipitations_total_May_mm;Precipitations_total_June_mm;Precipitations_total_July_mm;Precipitations_total_August_mm;Precipitations_total_September_mm;Precipitations_total_October_mm;Temperature_mean_air_May_celcius;Temperature_mean_air_June_celcius;Temperature_mean_air_July_celcius;Temperature_mean_air_August_celcius;Temperature_mean_air_September_celcius;Temperature_mean_air_October_celcius;NDVI;Comments
2018_050;2;S250;La Cannebergiere;Universite Laval;Conventional;10;Centre_du_Quebec;Laurierville;2018;46,326977;-71,740472;Stevens;94;2007;S;Conv;13-13-13;A;A;A;A;A;P;A;A;A;A;P;A;A;A;A;A;P;P;A;P;P;13-13-13;ActiSoil;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;;DS90;59,4048;52,2704;138,208;17,5392;;;3,2256;253,55456;0;253,55456;;2018-05-24;;;2018-06-06;;;2018-06-15;2018-06-26;2018-07-04;2018-07-11;2018-07-18;;;;2018-07-31;;;;23;TruMac CSN Leco_sulfur_detector_changed;AcideNitrique_Peroxyde;ICP_AgricultureCanada;23;A;TruMac CSN Leco;TruMac CSN Leco;ICP_AgricultureCanada;;;;;;;;;;;;;;;;;31-08-2018;458,73;2,54;2,475829878;8,3379;1,23534;6,40757;2,04598;7,41218;0,03195;0,0048;0,01918;0,27072;0,05573;0,11489;;0,47117;;;;2018-09-28;423,79;1,12;0,383382038;2,0834;0,614;7,925;0,411;0,436;0,003861;0,003319;0,004743;0,015424;0,013868;0,01531;0,207121;;19,5;7,48;5,636;1,583389895;36,47;Low yield;88,96350365;;;;2018-05-14;3,88;;;Ct;;5834,4;513;388;32,80406531;18,11396201;24,33188937;;4,978340553;0,962679107;216,1819394;1,70943019;686,697101;79,05743155;13,50049983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;94,4216656;2,298053045;0,546176763;3,227408143;34,21052632;46,60377358;8,381330685;Saint-Samuel;71;91;73,4;78,8;55,2;82,8;13,2;16,6;21,9;21;15;5,1;;
2018_051;1;N60 6-1-1;La Cannebergiere;Universite Laval;Conventional;10;Centre_du_Quebec;Laurierville;2018;46,326977;-71,740472;Stevens;94;2007;N;Conv;13-13-13;A;A;A;A;A;P;A;A;A;A;P;A;A;A;A;A;P;P;A;P;P;13-13-13;ActiSoil;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;;DS90;59,4048;52,2704;138,208;17,5392;;;3,2256;253,55456;0;253,55456;;2018-05-24;;;2018-06-06;;;2018-06-15;2018-06-26;2018-07-04;2018-07-11;2018-07-18;;;;2018-07-31;;;;23;TruMac CSN Leco_sulfur_detector_changed;AcideNitrique_Peroxyde;ICP_AgricultureCanada;23;A;TruMac CSN Leco;TruMac CSN Leco;ICP_AgricultureCanada;;;;;;;;;;;;;;;;;31-08-2018;487,53;1,96;1,721499222;8,5235;1,17726;5,18298;2,05494;7,75014;0,02746;0,00457;0,02297;0,26013;0,05347;0,08764;;0,45005;;;;2018-09-28;445,07;1,14;0,471704862;3,5136;0,844;7,412;0,484;0,4788;0,004257;0,003709;0,006105;0,013395;0,017236;0,0178;0,214459;;17;7,59;5,573;1,34925828;46,7;High yield;88,82230624;;;;2018-05-14;3,82;;;Ct;;4295,6;71,9;456,8;49,67876165;27,58322237;29,67043941;;4,324234354;1,081557923;310,9993342;2,526631158;594,0938748;100,7433433;9,252663116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;92,99581879;2,298825832;0,66468254;2,420634921;31,68650794;45,67460317;11,94444444;Saint-Samuel;71;91;73,4;78,8;55,2;82,8;13,2;16,6;21,9;21;15;5,1;;
2018_052;2;N60 6-1-1;La Cannebergiere;Universite Laval;Conventional;10;Centre_du_Quebec;Laurierville;2018;46,326977;-71,740472;Stevens;94;2007;N;Conv;13-13-13;A;A;A;A;A;P;A;A;A;A;P;A;A;A;A;A;P;P;A;P;P;13-13-13;ActiSoil;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;;DS90;59,4048;52,2704;138,208;17,5392;;;3,2256;253,55456;0;253,55456;;2018-05-24;;;2018-06-06;;;2018-06-15;2018-06-26;2018-07-04;2018-07-11;2018-07-18;;;;2018-07-31;;;;23;TruMac CSN Leco_sulfur_detector_changed;AcideNitrique_Peroxyde;ICP_AgricultureCanada;23;A;TruMac CSN Leco;TruMac CSN Leco;ICP_AgricultureCanada;;;;;;;;;;;;;;;;;31-08-2018;484,29;1,96;1,771591895;8,9841;1,24369;5,30024;2,14929;8,46249;0,02617;0,00511;0,02402;0,22663;0,04135;0,07935;;0,40957;;;;2018-09-28;449,53;1,11;0,417331001;2,911;0,794;7,14;0,508;0,4801;0,003865;0,00362;0,00696;0,013091;0,01462;0,0157;0,207331;;16;7,81;5,61;1,473409898;37,27;Low yield;89,17707568;;;;2018-05-14;3,99;;;Ct;;6775,2;71,2;319,6;41,4197117;16,50351995;24,15688904;;7,100234663;1,1615823;217,0740865;1,689574254;806,5363728;73,99218708;15,965471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;94,4216656;2,298053045;0,546176763;3,227408143;34,21052632;46,60377358;8,381330685;Saint-Samuel;71;91;73,4;78,8;55,2;82,8;13,2;16,6;21,9;21;15;5,1;;
2018_053;1;K0;La Cannebergiere;Universite Laval;Conventional;10;Centre_du_Quebec;Laurierville;2018;46,326977;-71,740472;Stevens;94;2007;K;Conv;13-13-13;A;A;A;A;A;P;A;A;A;A;P;A;A;A;A;A;P;P;A;P;P;13-13-13;ActiSoil;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;;DS90;59,4048;52,2704;138,208;17,5392;;;3,2256;253,55456;0;253,55456;;2018-05-24;;;2018-06-06;;;2018-06-15;2018-06-26;2018-07-04;2018-07-11;2018-07-18;;;;2018-07-31;;;;23;TruMac CSN Leco_sulfur_detector_changed;AcideNitrique_Peroxyde;ICP_AgricultureCanada;23;A;TruMac CSN Leco;TruMac CSN Leco;ICP_AgricultureCanada;;;;;;;;;;;;;;;;;31-08-2018;482,24;1,83;1,41466273;8,3396;1,03637;4,91907;1,88356;6,90496;0,02103;0,00372;0,01942;0,24819;0,05683;0,08408;;0,40475;;;;2018-09-28;451,22;1,17;0,495892411;3,5988;0,832;7,227;0,494;0,5037;0,003853;0,003065;0,005844;0,018841;0,017385;0,01128;0,159548;;21,5;7,7;5,61;1,357318715;38,44;Low yield;88,93976394;;;;2018-05-14;3,88;;;Ct;;4851,3;42,2;435,7;39,92845258;16,24584718;26,41641642;;3,976744186;1,312624585;203,8245847;1,983388704;744,3448505;128,6220514;12,07475083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;92,99581879;2,298825832;0,66468254;2,420634921;31,68650794;45,67460317;11,94444444;Saint-Samuel;71;91;73,4;78,8;55,2;82,8;13,2;16,6;21,9;21;15;5,1;;
2018_054;2;K0;La Cannebergiere;Universite Laval;Conventional;10;Centre_du_Quebec;Laurierville;2018;46,326977;-71,740472;Stevens;94;2007;K;Conv;13-13-13;A;A;A;A;A;P;A;A;A;A;P;A;A;A;A;A;P;P;A;P;P;13-13-13;ActiSoil;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;;DS90;59,4048;52,2704;138,208;17,5392;;;3,2256;253,55456;0;253,55456;;2018-05-24;;;2018-06-06;;;2018-06-15;2018-06-26;2018-07-04;2018-07-11;2018-07-18;;;;2018-07-31;;;;23;TruMac CSN Leco_sulfur_detector_changed;AcideNitrique_Peroxyde;ICP_AgricultureCanada;23;A;TruMac CSN Leco;TruMac CSN Leco;ICP_AgricultureCanada;;;;;;;;;;;;;;;;;31-08-2018;486,08;1,92;1,945620104;8,4994;1,08481;5,89925;1,9236;6,74509;0,03306;0,00452;0,02461;0,36765;0,06643;0,10966;;0,44773;;;;2018-09-28;443,66;1,15;0,451364107;3,5066;0,76;6,838;0,463;0,4963;0,004841;0,003309;0,00559;0,023326;0,013023;0,00884;0,15579;;26,5;7,59;5,653;1,562512502;44,45;High yield;88,73339399;;;;2018-05-14;3,93;;;Ct;;5025,6;58;434;54,0448505;20,36779324;28,89184692;;2,852882704;1,625248509;239,3976143;2,514910537;702,7992048;99,29519925;11,20775348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;94,4216656;2,298053045;0,546176763;3,227408143;34,21052632;46,60377358;8,381330685;Saint-Samuel;71;91;73,4;78,8;55,2;82,8;13,2;16,6;21,9;21;15;5,1;;
2018_055;1;K40;La Cannebergiere;Universite Laval;Conventional;10;Centre_du_Quebec;Laurierville;2018;46,326977;-71,740472;Stevens;94;2007;K;Conv;13-13-13;A;A;A;A;A;P;A;A;A;A;P;A;A;A;A;A;P;P;A;P;P;13-13-13;ActiSoil;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;;DS90;59,4048;52,2704;138,208;17,5392;;;3,2256;253,55456;0;253,55456;;2018-05-24;;;2018-06-06;;;2018-06-15;2018-06-26;2018-07-04;2018-07-11;2018-07-18;;;;2018-07-31;;;;23;TruMac CSN Leco_sulfur_detector_changed;AcideNitrique_Peroxyde;ICP_AgricultureCanada;23;A;TruMac CSN Leco;TruMac CSN Leco;ICP_AgricultureCanada;;;;;;;;;;;;;;;;;31-08-2018;485,3;2,03;1,898234925;8,286;1,18016;5,65656;2,05791;7,66067;0,03246;0,00471;0,02318;0,33292;0,06819;0,10987;;0,42746;;;;2018-09-28;438,65;1,03;0,365233413;2,3783;0,653;7,437;0,496;0,4736;0,004281;0,003337;0,004904;0,016403;0,013266;0,01417;0,164711;;23,5;7,7;6,555;1,590117103;52,85;High yield;88,83856186;;;;2018-05-14;3,88;;;Ct;;6168,5;54;439,2;36,0387674;18,80730897;26,90033223;;2,700996678;1,040531561;239,1169435;1,913621262;691,1122924;78,89963977;12,91196013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;92,99581879;2,298825832;0,66468254;2,420634921;31,68650794;45,67460317;11,94444444;Saint-Samuel;71;91;73,4;78,8;55,2;82,8;13,2;16,6;21,9;21;15;5,1;;
2018_056;2;K40;La Cannebergiere;Universite Laval;Conventional;10;Centre_du_Quebec;Laurierville;2018;46,326977;-71,740472;Stevens;94;2007;K;Conv;13-13-13;A;A;A;A;A;P;A;A;A;A;P;A;A;A;A;A;P;P;A;P;P;13-13-13;ActiSoil;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;;DS90;59,4048;52,2704;138,208;17,5392;;;3,2256;253,55456;0;253,55456;;2018-05-24;;;2018-06-06;;;2018-06-15;2018-06-26;2018-07-04;2018-07-11;2018-07-18;;;;2018-07-31;;;;23;TruMac CSN Leco_sulfur_detector_changed;AcideNitrique_Peroxyde;ICP_AgricultureCanada;23;A;TruMac CSN Leco;TruMac CSN Leco;ICP_AgricultureCanada;;;;;;;;;;;;;;;;;31-08-2018;482,84;2,12;1,932100342;8,0823;1,13078;5,21839;2,00998;7,37766;0,03057;0,00435;0,02204;0,30993;0,07615;0,12548;;0,47078;;;;2018-09-28;423,06;1,33;0,440962597;2,893;0,779;7,669;0,454;0,4927;0,004118;0,00349;0,005554;0,015634;0,013821;0,01296;0,193774;;21,5;8,14;5,377;1,419980775;35,35;Low yield;88,46912421;;;;2018-05-14;3,93;;;Ct;;4830,8;182;459;40,70930233;17,67054908;24,04572565;;3,304492512;0,888519135;218,3700499;1,96672213;642,1058236;92,68547439;11,53577371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;94,4216656;2,298053045;0,546176763;3,227408143;34,21052632;46,60377358;8,381330685;Saint-Samuel;71;91;73,4;78,8;55,2;82,8;13,2;16,6;21,9;21;15;5,1;;
2018_057;1;K80;La Cannebergiere;Universite Laval;Conventional;10;Centre_du_Quebec;Laurierville;2018;46,326977;-71,740472;Stevens;94;2007;K;Conv;13-13-13;A;A;A;A;A;P;A;A;A;A;P;A;A;A;A;A;P;P;A;P;P;13-13-13;ActiSoil;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;;DS90;59,4048;52,2704;138,208;17,5392;;;3,2256;253,55456;0;253,55456;;2018-05-24;;;2018-06-06;;;2018-06-15;2018-06-26;2018-07-04;2018-07-11;2018-07-18;;;;2018-07-31;;;;23;TruMac CSN Leco_sulfur_detector_changed;AcideNitrique_Peroxyde;ICP_AgricultureCanada;23;A;TruMac CSN Leco;TruMac CSN Leco;ICP_AgricultureCanada;;;;;;;;;;;;;;;;;31-08-2018;490,91;2,16;1,866353466;8,9484;1,28011;5,63781;2,01224;7,48428;0,02598;0,00457;0,01994;0,2862;0,04739;0,09369;;0,4501;;;;2018-09-28;430,1;1,22;0,518839854;3,8666;0,834;7,615;0,461;0,4835;0,004065;0,003445;0,00567;0,016757;0,016187;0,01735;0,210495;;20;7,81;5,426;1,251617958;40,78;High yield;88,5354826;;;;2018-05-14;3,84;;;Ct;;5342,5;241;381,9;41,17637271;22,18636813;31,69435216;;2,499176819;0,972999671;247,748436;2,133684557;654,9483042;100,4976885;11,26605203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;92,99581879;2,298825832;0,66468254;2,420634921;31,68650794;45,67460317;11,94444444;Saint-Samuel;71;91;73,4;78,8;55,2;82,8;13,2;16,6;21,9;21;15;5,1;;
2018_058;2;K80;La Cannebergiere;Universite Laval;Conventional;10;Centre_du_Quebec;Laurierville;2018;46,326977;-71,740472;Stevens;94;2007;K;Conv;13-13-13;A;A;A;A;A;P;A;A;A;A;P;A;A;A;A;A;P;P;A;P;P;13-13-13;ActiSoil;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;;DS90;59,4048;52,2704;138,208;17,5392;;;3,2256;253,55456;0;253,55456;;2018-05-24;;;2018-06-06;;;2018-06-15;2018-06-26;2018-07-04;2018-07-11;2018-07-18;;;;2018-07-31;;;;23;TruMac CSN Leco_sulfur_detector_changed;AcideNitrique_Peroxyde;ICP_AgricultureCanada;23;A;TruMac CSN Leco;TruMac CSN Leco;ICP_AgricultureCanada;;;;;;;;;;;;;;;;;31-08-2018;489,33;2,21;1,819253007;8,8725;1,04298;5,34911;2,00758;8,02861;0,03079;0,00394;0,02366;0,37664;0,06736;0,11013;;0,35749;;;;2018-09-28;442,58;1,03;0,419995887;2,9076;0,705;7,505;0,559;0,5207;0,004476;0,003255;0,005521;0,022063;0,013384;0,0138;0,170399;;28;7,37;6,598;1,620680113;53,37;High yield;89,30489731;;;;2018-05-14;3,93;;;Ct;;7661,4;311;428,6;48,62528811;16,60427807;30,47920133;;3,308823529;1,263368984;231,6417112;2,396390374;856,6804813;85,11493063;15,50635027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;94,4216656;2,298053045;0,546176763;3,227408143;34,21052632;46,60377358;8,381330685;Saint-Samuel;71;91;73,4;78,8;55,2;82,8;13,2;16,6;21,9;21;15;5,1;;
2018_059;1;K120;La Cannebergiere;Universite Laval;Conventional;10;Centre_du_Quebec;Laurierville;2018;46,326977;-71,740472;Stevens;94;2007;K;Conv;13-13-13;A;A;A;A;A;P;A;A;A;A;P;A;A;A;A;A;P;P;A;P;P;13-13-13;ActiSoil;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;;DS90;59,4048;52,2704;138,208;17,5392;;;3,2256;253,55456;0;253,55456;;2018-05-24;;;2018-06-06;;;2018-06-15;2018-06-26;2018-07-04;2018-07-11;2018-07-18;;;;2018-07-31;;;;23;TruMac CSN Leco_sulfur_detector_changed;AcideNitrique_Peroxyde;ICP_AgricultureCanada;23;A;TruMac CSN Leco;TruMac CSN Leco;ICP_AgricultureCanada;;;;;;;;;;;;;;;;;31-08-2018;486,43;2;1,861031725;8,835;1,11869;5,89091;2,16852;7,41283;0,03171;0,00449;0,02223;0,26258;0,05455;0,09434;;0,4622;;;;2018-09-28;438,52;1,07;0,424782752;2,7215;0,736;7,613;0,475;0,4975;0,003795;0,003312;0,005439;0,015296;0,013541;0,0145;0,145219;;22;7,37;5,913;1,570723288;54,8;High yield;89,01225919;;;;2018-05-14;3,79;;;Ct;;4560,5;62,7;366,2;35,51971925;26,77504977;32,0546592;;2,548108825;1,493032515;325,2063703;2,130059721;645,8321168;78,81993216;10,81453218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;92,99581879;2,298825832;0,66468254;2,420634921;31,68650794;45,67460317;11,94444444;Saint-Samuel;71;91;73,4;78,8;55,2;82,8;13,2;16,6;21,9;21;15;5,1;;
2018_060;2;K120;La Cannebergiere;Universite Laval;Conventional;10;Centre_du_Quebec;Laurierville;2018;46,326977;-71,740472;Stevens;94;2007;K;Conv;13-13-13;A;A;A;A;A;P;A;A;A;A;P;A;A;A;A;A;P;P;A;P;P;13-13-13;ActiSoil;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;;DS90;59,4048;52,2704;138,208;17,5392;;;3,2256;253,55456;0;253,55456;;2018-05-24;;;2018-06-06;;;2018-06-15;2018-06-26;2018-07-04;2018-07-11;2018-07-18;;;;2018-07-31;;;;23;TruMac CSN Leco_sulfur_detector_changed;AcideNitrique_Peroxyde;ICP_AgricultureCanada;23;A;TruMac CSN Leco;TruMac CSN Leco;ICP_AgricultureCanada;;;;;;;;;;;;;;;;;31-08-2018;486,09;1,99;2,113498717;8,1123;0,99394;5,87791;1,94811;7,56039;0,03218;0,00461;0,02379;0,34182;0,0782;0,12518;;0,49208;;;;2018-09-28;442,15;1,11;0,482351985;3,1785;0,764;7,318;0,504;0,5133;0,004806;0,003393;0,005959;0,022472;0,013841;0,01392;0,160696;;24;7,7;5,68;1,54692929;37,63;Low yield;88,91406584;;;;2018-05-14;3,98;;;Ct;;5237,6;66,5;548,3;39,19210352;14,9501992;23,72326203;;3,575697211;1,09063745;200,4721116;2,719123506;805,0358566;77,94198832;14,89541833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;94,4216656;2,298053045;0,546176763;3,227408143;34,21052632;46,60377358;8,381330685;Saint-Samuel;71;91;73,4;78,8;55,2;82,8;13,2;16,6;21,9;21;15;5,1;;
2018_061;1;N30 6-1-1;La Cannebergiere;Universite Laval;Conventional;10;Centre_du_Quebec;Laurierville;2018;46,326977;-71,740472;Stevens;94;2007;N;Conv;13-13-13;A;A;A;A;A;P;A;A;A;A;P;A;A;A;A;A;P;P;A;P;P;13-13-13;ActiSoil;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;;DS90;59,4048;52,2704;138,208;17,5392;;;3,2256;253,55456;0;253,55456;;2018-05-24;;;2018-06-06;;;2018-06-15;2018-06-26;2018-07-04;2018-07-11;2018-07-18;;;;2018-07-31;;;;23;TruMac CSN Leco_sulfur_detector_changed;AcideNitrique_Peroxyde;ICP_AgricultureCanada;23;A;TruMac CSN Leco;TruMac CSN Leco;ICP_AgricultureCanada;;;;;;;;;;;;;;;;;31-08-2018;480,37;2,01;1,603464176;8,4307;0,98939;4,98999;1,89195;7,07641;0,02657;0,00398;0,01882;0,23362;0,06044;0,09294;;0,37195;;;;2018-09-28;429,02;1,18;0,47739414;3,3019;0,798;7,256;0,5;0,4867;0,004234;0,00339;0,00582;0,018108;0,015876;0,01403;0,22176;;21,5;7,48;5,623;1,325127154;46,22;High yield;88,72396289;;;;2018-05-14;3,87;;;Ct;;5652,4;103;377,5;41,10059761;24,25191603;31,38354346;;3,928690437;0,946684439;278,2512496;2,169276908;667,1236255;80,42663;11,95101633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;92,99581879;2,298825832;0,66468254;2,420634921;31,68650794;45,67460317;11,94444444;Saint-Samuel;71;91;73,4;78,8;55,2;82,8;13,2;16,6;21,9;21;15;5,1;;
2018_062;2;N30 6-1-1;La Cannebergiere;Universite Laval;Conventional;10;Centre_du_Quebec;Laurierville;2018;46,326977;-71,740472;Stevens;94;2007;N;Conv;13-13-13;A;A;A;A;A;P;A;A;A;A;P;A;A;A;A;A;P;P;A;P;P;13-13-13;ActiSoil;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;;DS90;59,4048;52,2704;138,208;17,5392;;;3,2256;253,55456;0;253,55456;;2018-05-24;;;2018-06-06;;;2018-06-15;2018-06-26;2018-07-04;2018-07-11;2018-07-18;;;;2018-07-31;;;;23;TruMac CSN Leco_sulfur_detector_changed;AcideNitrique_Peroxyde;ICP_AgricultureCanada;23;A;TruMac CSN Leco;TruMac CSN Leco;ICP_AgricultureCanada;;;;;;;;;;;;;;;;;31-08-2018;484,12;2,04;1,674280141;8,3641;1,02516;5,55812;1,80803;7,28799;0,02882;0,00477;0,02218;0,32061;0,06332;0,10463;;0,3219;;;;2018-09-28;435,48;1,17;0,420861634;2,9802;0,731;7,073;0,535;0,4962;0,00452;0,003437;0,005503;0,022624;0,012399;0,01576;0,208692;;28,5;7,92;7,05;1,610571025;31,66;Low yield;88,36;;;;2018-05-14;3,93;;;Ct;;5461;59,6;408,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;94,4216656;2,298053045;0,546176763;3,227408143;34,21052632;46,60377358;8,381330685;Saint-Samuel;71;91;73,4;78,8;55,2;82,8;13,2;16,6;21,9;21;15;5,1;;
